id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1216741288162110817,https://www.airbnb.com/rooms/1216741288162110817,20241230155630,2024-12-31,city scrape,Kadıköyde Merkezi Ev 3,This unique place has its own style.,,https://a0.muscache.com/pictures/hosting/Hosting-1216741288162110817/original/f5dcb1d1-d73c-4eca-8c93-77d8453e51a6.png,472052091,https://www.airbnb.com/users/show/472052091,Mehmet,2022-07-28,"İstanbul, Turkey",İg:birdeliseyyah,within an hour,100%,86%,f,https://a0.muscache.com/im/pictures/user/a6c5f527-adf9-4cd5-8499-30628a35e62a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a6c5f527-adf9-4cd5-8499-30628a35e62a.jpg?aki_policy=profile_x_medium,,11,12,"['email', 'phone']",t,t,,Kadikoy,,40.99215435365638,29.027448428310084,Entire rental unit,Entire home/apt,8,1.0,1 bath,2.0,2.0,"[""Freezer"", ""Room-darkening shades"", ""Outlet covers"", ""Paid parking off premises"", ""Central heating"", ""Shampoo"", ""Bidet"", ""Air conditioning"", ""Iron"", ""Other stove"", ""Pets allowed"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Coffee"", ""Kitchen"", ""Patio or balcony"", ""Table corner guards"", ""Bed linens"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Cleaning products"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Trash compactor"", ""Ethernet connection"", ""Hot water kettle"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Dining table"", ""TV"", ""Books and reading material"", ""Cooking basics"", ""Wifi"", ""Laundromat nearby""]","$3,779.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,2024-12-31,17,17,7,2024-08-15,2024-12-28,4.59,4.59,4.59,4.71,4.76,4.82,4.59,Exempt,f,7,6,1,0,3.67
836319746602871126,https://www.airbnb.com/rooms/836319746602871126,20241230155630,2024-12-31,city scrape,S House Lux/Bosphorus Bliss Penthouse,This unique place has a style all its own.,,https://a0.muscache.com/pictures/hosting/Hosting-836319746602871126/original/21bcb1a3-9c86-4e15-aa30-f1bb6f64f44c.jpeg,17678435,https://www.airbnb.com/users/show/17678435,Simay,2014-07-05,"İstanbul, Turkey","From İzmir, living in İstanbul. 

I have been in this industry for about 10 years as a host. In 2022, I took my business to a professional stage and founded Koi Houses. My biggest motivation is to offer my guests, modern, comfortable, stylish and distinctive houses. And of course getting great feedbacks from my guests.




",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-17678435/original/0a549df3-a369-4f41-bd24-0472b2d81e66.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-17678435/original/0a549df3-a369-4f41-bd24-0472b2d81e66.jpeg?aki_policy=profile_x_medium,,6,6,"['email', 'phone']",t,t,,Beyoglu,,41.0305015228125,28.986030863210672,Entire rental unit,Entire home/apt,8,2.5,2.5 baths,3.0,4.0,"[""Heating"", ""Sun loungers"", ""Freezer"", ""Lockbox"", ""Room-darkening shades"", ""Free dryer \u2013 In unit"", ""Clothing storage: closet and dresser"", ""Free street parking"", ""65 inch HDTV"", ""Air conditioning"", ""Iron"", ""Baking sheet"", ""First aid kit"", ""Coffee"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Wine glasses"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Self check-in"", ""Bathtub"", ""Cleaning products"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Coffee maker: pour-over coffee"", ""Siemens refrigerator"", ""Elevator"", ""Waterfront"", ""Hot water"", ""Siemens gas stove"", ""Washer \u2013\u00a0In unit"", ""Siemens oven"", ""Dining table"", ""Private entrance"", ""Cooking basics"", ""Private patio or balcony"", ""Wifi"", ""Outdoor dining area"", ""Hot tub"", ""Outdoor furniture"", ""Crib - available upon request"", ""Beach essentials""]","$23,672.00",2,365,1.0,2.0,365.0,365.0,2.0,365.0,,t,28,58,88,363,2024-12-31,17,17,2,2024-06-04,2024-12-07,4.94,4.82,4.94,5.0,5.0,5.0,4.82,34-7563,f,2,2,0,0,2.42
43855211,https://www.airbnb.com/rooms/43855211,20241230155630,2024-12-31,city scrape,"Designer Apartment, Bosporus Views, best location.","This flat is located directly in an Historical building in the heart of Beyoglu - Galata, which is right at the center of it all. Close to Shopping possibilities, Restaurants and historical sides. You’ll have an unobstructed view of the Bosphorus  from the large living room and the rooftop terrace. Flat is furnished with various designer Furniture. A fully equipped Kitchen and Bathroom. Large and quite Bedrooms. High speed Internet. Fully Air conditioned. Best place to stay & enjoy Istanbul.",,https://a0.muscache.com/pictures/aaf87877-5ed3-47a2-bf16-8b768163e626.jpg,3242426,https://www.airbnb.com/users/show/3242426,Kadir,2012-08-13,"Istanbul, Turkey","We’re a group of lifelong friends and avid travelers. We’ve been all around the world. Some of us, even twice. Combine that with our diverse professional backgrounds in engineering, architecture, finance and marketing, and we have everything it takes to ensure your stay is a great one. 
We enjoy meeting new people, from all around the world and all walks of life. ",a few days or more,0%,90%,f,https://a0.muscache.com/im/users/3242426/profile_pic/1426069424/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3242426/profile_pic/1426069424/original.jpg?aki_policy=profile_x_medium,Karaköy,7,22,"['email', 'phone']",t,t,,Beyoglu,,41.02607,28.97494,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Heating"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Washer"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Indoor fireplace"", ""Wifi"", ""Dryer"", ""Kitchen"", ""Hangers"", ""Iron""]","$6,619.00",100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,,t,30,60,90,365,2024-12-31,26,10,0,2020-07-27,2024-09-21,4.73,4.65,4.85,4.38,4.38,4.92,4.62,,t,7,6,1,0,0.48
1218685239450335677,https://www.airbnb.com/rooms/1218685239450335677,20241230155630,2024-12-31,city scrape,Köylüm Bostancı Residence-4,"Compliant to All Rules and ,<br />Luxury Zero in Perfect Location in the Center of Bostanci<br />Minimum rental is 5 days and over. <br /><br />M4 50 meters to Kadıköy-Sabiha Gokcen Airport Metro Line<br />Marmaray 700 meters 700 meters<br />to Bostanci Center<br />E/5-Bostanci Bridge 100 meters<br />﻿500mt to Bostanci Show Center<br />1 km to Bostanci Ido<br />Bagdat Avenue 1.5 km<br />Carrefoursa Shopping Mall 1 km<br />500 meters to Hospitals, Plazas<br />Number of Rooms: 2+1<br />Size: We are waiting for you, our guests, at 100 m2<br />Trust and Peace.",,https://a0.muscache.com/pictures/miso/Hosting-1218685239450335677/original/b18db763-56f2-4e16-9d55-2b3656597344.jpeg,573989483,https://www.airbnb.com/users/show/573989483,Erdal,2024-04-24,"İstanbul, Turkey",İnsanlarla iletişim kurup farklı alanlarda bilgi alışverişi yapmak benim için çok kıymetlidir,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-573989483/original/7631480f-a75f-476a-bbf0-30237882198f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-573989483/original/7631480f-a75f-476a-bbf0-30237882198f.jpeg?aki_policy=profile_x_medium,,6,6,"['email', 'phone', 'work_email']",t,t,,Kadikoy,,40.96227503957868,29.105881580950943,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Fire extinguisher"", ""Washer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""TV"", ""Wifi"", ""Kitchen"", ""Pool"", ""Air conditioning""]","$3,400.00",5,365,5.0,5.0,365.0,365.0,5.0,365.0,,t,0,29,59,334,2024-12-31,2,2,0,2024-08-22,2024-11-26,5.0,5.0,4.5,5.0,5.0,5.0,4.5,187852,f,6,6,0,0,0.45
588250346904790060,https://www.airbnb.com/rooms/588250346904790060,20241230155630,2024-12-31,city scrape,*W0NDeRFUL* View near Istiklal Pera Galata ROOM,"Bright, clean, newly-furnished private room in my shared apartment, perfectly located in an Ottoman building, just a stone's throw from historic Pera Palace hotel, Soho House, and the bustling shopping street, Istiklal Cad. A few mins from Galata Tower & Taksim.<br /><br />The apartment terrace has wonderful views over Istanbul, Sultanahmet's mosques and the waters of the Golden Horn.<br /><br />Enjoy open-air drinks & meals, as you watch sunsets over the city!","Perched on the top floor of a historic Ottoman building, just a stone's throw from the historic Pera Palace hotel, Soho House, and the bustling shopping street, Istiklal Caddesi. A few minutes walk from Galata Tower and Taksim Square. <br /><br />Close to Sishane metro station. Access transport links to all parts of the city, including Metro, Tram, Bus and Ferry within a matter of minutes.<br /><br />There are many grocery stores, supermarkets, restaurants and bars within close walking distance.",https://a0.muscache.com/pictures/miso/Hosting-53838400/original/285e343c-7d36-49c7-a6ff-f1251a9eef32.jpeg,436106744,https://www.airbnb.com/users/show/436106744,Ali,2021-12-15,"İstanbul, Turkey",I look forward to welcoming you to my wonderful apartment in Istanbul! :),within a few hours,74%,92%,f,https://a0.muscache.com/im/pictures/user/dca79513-b464-43a1-a4cd-5e33b7687acb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dca79513-b464-43a1-a4cd-5e33b7687acb.jpg?aki_policy=profile_x_medium,,11,21,['phone'],t,t,"Beyoğlu, İstanbul, Turkey",Beyoglu,,41.03058,28.97303,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,"[""Heating"", ""Freezer"", ""Room-darkening shades"", ""Paid parking off premises"", ""Outdoor shower"", ""Shampoo"", ""Free street parking"", ""Bidet"", ""Single level home"", ""Iron"", ""Hair dryer"", ""Portable fans"", ""Smoke alarm"", ""First aid kit"", ""Exercise equipment"", ""Coffee"", ""Shared patio or balcony"", ""Kitchen"", ""Lock on bedroom door"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Washer"", ""Free parking on premises"", ""Host greets you"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Fire extinguisher"", ""Coffee maker: pour-over coffee"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Luggage dropoff allowed"", ""Private entrance"", ""Drying rack for clothing"", ""Dining table"", ""TV"", ""Books and reading material"", ""Cooking basics"", ""Wifi"", ""Oven"", ""Outdoor dining area"", ""Smoking allowed"", ""Outdoor furniture""]",$578.00,3,365,1.0,3.0,365.0,365.0,3.0,365.0,,t,6,18,25,25,2024-12-31,127,45,1,2022-05-08,2024-12-03,4.72,4.65,4.66,4.72,4.8,4.83,4.79,Exempt,f,11,7,4,0,3.93
880382396411703446,https://www.airbnb.com/rooms/880382396411703446,20241230155630,2024-12-30,city scrape,Dikilitaş Emirhan Caddesinde,"If you stay in this centrally located place, you'll be close to everything as a family. Apartment on the street in Obelisk. Close to everything. Grocery store oven just 25 seconds walk to public transport stops.",,https://a0.muscache.com/pictures/miso/Hosting-880382396411703446/original/b5cedfea-52f5-41aa-987d-ee480a558fae.jpeg,485950917,https://www.airbnb.com/users/show/485950917,Fatih,2022-11-01,"İstanbul, Turkey",,,,0%,f,https://a0.muscache.com/im/pictures/user/d85a74b2-6a4b-4a2d-b9f2-4c8ad2df1a82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d85a74b2-6a4b-4a2d-b9f2-4c8ad2df1a82.jpg?aki_policy=profile_x_medium,,4,6,"['email', 'phone']",t,t,,Besiktas,,41.05743,29.00186,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Washer"", ""TV"", ""Smoking allowed"", ""Kitchen"", ""Dedicated workspace""]","$4,583.00",100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,t,4,4,0,0,
926188483194436891,https://www.airbnb.com/rooms/926188483194436891,20241230155630,2024-12-31,city scrape,Leventte Muhteşem 2+1 Residence,,,https://a0.muscache.com/pictures/miso/Hosting-926188483194436891/original/be84b5ca-27e1-4b55-a463-d85b958f00b1.jpeg,452069912,https://www.airbnb.com/users/show/452069912,Ali,2022-03-31,"İstanbul, Turkey",,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2,2,['phone'],f,t,,Sisli,,41.08414,29.00714,Entire rental unit,Entire home/apt,3,2.5,2.5 baths,2.0,2.0,"[""Private hot tub - available all year, open 24 hours"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Air conditioning"", ""City skyline view"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Carbon monoxide alarm"", ""Garden view"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Dedicated workspace"", ""Fire extinguisher"", ""TV"", ""Wifi"", ""Pool""]","$8,500.00",100,365,100.0,100.0,1125.0,1125.0,100.0,1125.0,,,29,59,89,269,2024-12-31,0,0,0,,,,,,,,,,,f,1,1,0,0,
42811087,https://www.airbnb.com/rooms/42811087,20241230155630,2024-12-30,previous scrape,20 m2 Premier Room | Hotel Poem,"Hotel Poem is situated in the centre of Sultanahmet, just a short walk from the Hagia Sophia and Blue Mosque and Topkapı Palace.  This special class category hotel offers a cheerful atmosphere and great-value accommodation overlooking the Bosphorus.<br /><br />With its spaciously designed 20 rooms, personalized guest services, you can experience Istanbul at its best, without having to worry about a thing.",,https://a0.muscache.com/pictures/c9c86a24-d429-46d8-a9d9-bb544c85abbd.jpg,340831894,https://www.airbnb.com/users/show/340831894,Derviş,2020-03-08,,,,,,f,https://a0.muscache.com/im/pictures/user/fdf78c35-aa39-4d20-ad17-6193483a8d9c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fdf78c35-aa39-4d20-ad17-6193483a8d9c.jpg?aki_policy=profile_x_medium,,7,8,"['email', 'phone']",t,t,,Fatih,,41.00486,28.98039,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Long term stays allowed"", ""Essentials"", ""Hot water"", ""Hair dryer"", ""Crib"", ""Smoke alarm"", ""Private entrance"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Wifi"", ""Hangers"", ""Air conditioning""]",,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,,t,26,56,84,355,2024-12-30,0,0,0,,,,,,,,,,,t,7,0,7,0,
944794985814812175,https://www.airbnb.com/rooms/944794985814812175,20241230155630,2024-12-31,city scrape,Cozy 3BR Retreat: Modern Comfort,"This beautiful apartment is the perfect retreat for families or groups of friends seeking a comfortable and convenient home away from home. The apartment can accommodate up to 5 guests and features three bedrooms, each with comfortable beds, fresh linens, and plenty of closet space for your belongings.","The area around Gümüşpala is primarily residential, with a mix of older apartment buildings and newer high-rise complexes. There are also some small businesses, cafes, and restaurants in the area, particularly along the main road, E-5.<br /><br />The neighborhood is situated near the coast of the Marmara Sea, and there are a few parks and green spaces in the area, including Küçükçekmece Lake Park to the northeast.",https://a0.muscache.com/pictures/prohost-api/Hosting-944794985814812175/original/5511fbd9-cedf-4612-bdc3-78669d4834c9.jpeg,126623286,https://www.airbnb.com/users/show/126623286,Ahmad,2017-04-19,"İstanbul, Turkey","Welcome to our Airbnb profile! We're a property management company passionate about hosting and providing you with the best stay ever. Our team provides exceptional experiences, from comfy accommodations to local recommendations. With years of hospitality experience, we take pride in managing properties and ensuring they're in excellent condition for guests. Thank you for considering us for your next stay!",within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/1e185d81-29af-4ec0-9ba2-ce1531fe93dc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1e185d81-29af-4ec0-9ba2-ce1531fe93dc.jpg?aki_policy=profile_x_medium,,74,76,"['email', 'phone']",t,t,"Avcılar, İstanbul, Turkey",Avcilar,,40.98126,28.73694,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,4.0,"[""Heating"", ""Room-darkening shades"", ""Single level home"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Portable fans"", ""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Patio or balcony"", ""Bed linens"", ""Refrigerator"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Washer"", ""Stove"", ""Hangers"", ""Dedicated workspace"", ""Window guards"", ""Fire extinguisher"", ""Shower gel"", ""Clothing storage"", ""Hot water"", ""Drying rack for clothing"", ""Dining table"", ""TV"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Smoking allowed"", ""Dryer""]","$2,221.00",15,1125,5.0,15.0,1125.0,1125.0,6.8,1125.0,,t,13,43,73,144,2024-12-31,2,1,0,2023-09-03,2024-06-20,4.0,4.0,4.0,4.5,5.0,4.0,4.0,Exempt,t,6,6,0,0,0.12
769483688473860893,https://www.airbnb.com/rooms/769483688473860893,20241230155630,2024-12-30,previous scrape,Luxury Apartment,"This apartment next to Atasehir in an excellent location and with a luxurious modern interior. In addition to the two bedrooms, this apartment of 90 square meters has an amazing living room and a fully equipped kitchen. Located next to the new financial district, the Acibadem Hospital and the Metropol shopping Mall.","Very quiet and yet centrally located. There are many shops, supermarkets and restaurants within walking distance.",https://a0.muscache.com/pictures/miso/Hosting-769483688473860893/original/45167e3e-ba76-4606-a1e0-2c9960571d3f.jpeg,489320693,https://www.airbnb.com/users/show/489320693,Bahar,2022-11-27,,,,,,f,https://a0.muscache.com/im/pictures/user/76eb3afd-5de3-4eae-ad89-6262ff736276.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/76eb3afd-5de3-4eae-ad89-6262ff736276.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Dudullu Osb, İstanbul, Turkey",Umraniye,,41.00186,29.12945,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Sun loungers"", ""Freezer"", ""Room-darkening shades"", ""Outdoor shower"", ""Shampoo"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Free street parking"", ""Single level home"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Baking sheet"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Outdoor playground"", ""Exercise equipment"", ""Babysitter recommendations"", ""Kitchen"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Children's playroom"", ""Dishes and silverware"", ""Dishwasher"", ""Garden view"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Washer"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Piano"", ""Free parking on premises"", ""Shared pool - available seasonally"", ""Host greets you"", ""Ethernet connection"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Window guards"", ""Shared gym in building"", ""Fire extinguisher"", ""Elevator"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Drying rack for clothing"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Books and reading material"", ""Cooking basics"", ""Wifi"", ""Oven"", ""Laundromat nearby"", ""Microwave"", ""Pool view"", ""Outdoor dining area""]",,180,730,180.0,180.0,730.0,730.0,180.0,730.0,,t,0,0,0,0,2024-12-30,8,0,0,2022-12-04,2023-03-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.32
